Team,Seed,Count,P(Seed),P(Seed | In)
Lindenwood,9,0,0.0,0.0
Lindenwood,10,0,0.0,0.0
Lindenwood,11,0,0.0,0.0
Lindenwood,12,0,0.0,0.0
Lindenwood,13,0,0.0,0.0
Lindenwood,14,0,0.0,0.0
Lindenwood,15,2,0.001,0.005390835579514825
Lindenwood,16,369,0.1845,0.9946091644204852
Georgia St.,1,0,0.0,0.0
Georgia St.,2,0,0.0,0.0
Georgia St.,3,0,0.0,0.0
Georgia St.,4,0,0.0,0.0
Georgia St.,5,0,0.0,0.0
Georgia St.,6,0,0.0,0.0
Georgia St.,7,0,0.0,0.0
Georgia St.,8,0,0.0,0.0
Georgia St.,9,0,0.0,0.0
Georgia St.,10,0,0.0,0.0
Georgia St.,11,0,0.0,0.0
Georgia St.,12,0,0.0,0.0
Georgia St.,13,0,0.0,0.0
Georgia St.,14,0,0.0,0.0
Georgia St.,15,0,0.0,0.0
Georgia St.,16,25,0.0125,1.0
Florida Gulf Coast,1,0,0.0,0.0
Florida Gulf Coast,2,0,0.0,0.0
Florida Gulf Coast,3,0,0.0,0.0
Florida Gulf Coast,4,0,0.0,0.0
Florida Gulf Coast,5,0,0.0,0.0
Florida Gulf Coast,6,0,0.0,0.0
Florida Gulf Coast,7,0,0.0,0.0
Florida Gulf Coast,8,0,0.0,0.0
Florida Gulf Coast,9,0,0.0,0.0
Florida Gulf Coast,10,0,0.0,0.0
Florida Gulf Coast,11,0,0.0,0.0
Florida Gulf Coast,12,0,0.0,0.0
Florida Gulf Coast,13,0,0.0,0.0
Florida Gulf Coast,14,0,0.0,0.0
Florida Gulf Coast,15,0,0.0,0.0
Florida Gulf Coast,16,157,0.0785,1.0
Longwood,1,0,0.0,0.0
Longwood,2,0,0.0,0.0
Longwood,3,0,0.0,0.0
Longwood,4,0,0.0,0.0
Longwood,5,0,0.0,0.0
Longwood,6,0,0.0,0.0
Longwood,7,0,0.0,0.0
Longwood,8,0,0.0,0.0
Longwood,9,0,0.0,0.0
Longwood,10,0,0.0,0.0
Longwood,11,0,0.0,0.0
Longwood,12,0,0.0,0.0
Longwood,13,0,0.0,0.0
Longwood,14,0,0.0,0.0
Longwood,15,0,0.0,0.0
Longwood,16,26,0.013,1.0
Bethune Cookman,1,0,0.0,0.0
Bethune Cookman,2,0,0.0,0.0
Bethune Cookman,3,0,0.0,0.0
Bethune Cookman,4,0,0.0,0.0
Bethune Cookman,5,0,0.0,0.0
Bethune Cookman,6,0,0.0,0.0
Bethune Cookman,7,0,0.0,0.0
Bethune Cookman,8,0,0.0,0.0
Bethune Cookman,9,0,0.0,0.0
Bethune Cookman,10,0,0.0,0.0
Bethune Cookman,11,0,0.0,0.0
Bethune Cookman,12,0,0.0,0.0
Bethune Cookman,13,0,0.0,0.0
Bethune Cookman,14,0,0.0,0.0
Bethune Cookman,15,48,0.024,0.06770098730606489
Bethune Cookman,16,661,0.3305,0.9322990126939351
Tennessee St.,1,0,0.0,0.0
Tennessee St.,2,0,0.0,0.0
Tennessee St.,3,0,0.0,0.0
Tennessee St.,4,0,0.0,0.0
Tennessee St.,5,0,0.0,0.0
Tennessee St.,6,0,0.0,0.0
Tennessee St.,7,0,0.0,0.0
Tennessee St.,8,0,0.0,0.0
Tennessee St.,9,0,0.0,0.0
Tennessee St.,10,0,0.0,0.0
Tennessee St.,11,0,0.0,0.0
Tennessee St.,12,0,0.0,0.0
Tennessee St.,13,0,0.0,0.0
Tennessee St.,14,0,0.0,0.0
Tennessee St.,15,64,0.032,0.13445378151260504
Tennessee St.,16,412,0.206,0.865546218487395
Milwaukee,1,0,0.0,0.0
Milwaukee,2,0,0.0,0.0
Milwaukee,3,0,0.0,0.0
Milwaukee,4,0,0.0,0.0
Milwaukee,5,0,0.0,0.0
Milwaukee,6,0,0.0,0.0
Milwaukee,7,0,0.0,0.0
Milwaukee,8,0,0.0,0.0
Milwaukee,9,0,0.0,0.0
Milwaukee,10,0,0.0,0.0
Milwaukee,11,0,0.0,0.0
Milwaukee,12,0,0.0,0.0
Milwaukee,13,0,0.0,0.0
Milwaukee,14,0,0.0,0.0
Milwaukee,15,0,0.0,0.0
Milwaukee,16,42,0.021,1.0
Stony Brook,1,0,0.0,0.0
Stony Brook,2,0,0.0,0.0
Stony Brook,3,0,0.0,0.0
Stony Brook,4,0,0.0,0.0
Stony Brook,5,0,0.0,0.0
Stony Brook,6,0,0.0,0.0
Stony Brook,7,0,0.0,0.0
Stony Brook,8,0,0.0,0.0
Stony Brook,9,0,0.0,0.0
Stony Brook,10,0,0.0,0.0
Stony Brook,11,0,0.0,0.0
Stony Brook,12,0,0.0,0.0
Stony Brook,13,0,0.0,0.0
Stony Brook,14,0,0.0,0.0
Stony Brook,15,3,0.0015,0.1875
Stony Brook,16,13,0.0065,0.8125
Eastern Washington,1,0,0.0,0.0
Eastern Washington,2,0,0.0,0.0
Eastern Washington,3,0,0.0,0.0
Eastern Washington,4,0,0.0,0.0
Eastern Washington,5,0,0.0,0.0
Eastern Washington,6,0,0.0,0.0
Eastern Washington,7,0,0.0,0.0
Eastern Washington,8,0,0.0,0.0
Eastern Washington,9,0,0.0,0.0
Eastern Washington,10,0,0.0,0.0
Eastern Washington,11,0,0.0,0.0
Eastern Washington,12,0,0.0,0.0
Eastern Washington,13,0,0.0,0.0
Eastern Washington,14,0,0.0,0.0
Eastern Washington,15,0,0.0,0.0
Eastern Washington,16,15,0.0075,1.0
Long Beach St.,1,0,0.0,0.0
Long Beach St.,2,0,0.0,0.0
Long Beach St.,3,0,0.0,0.0
Long Beach St.,4,0,0.0,0.0
Long Beach St.,5,0,0.0,0.0
Long Beach St.,6,0,0.0,0.0
Long Beach St.,7,0,0.0,0.0
Long Beach St.,8,0,0.0,0.0
Long Beach St.,9,0,0.0,0.0
Long Beach St.,10,0,0.0,0.0
Long Beach St.,11,0,0.0,0.0
Long Beach St.,12,0,0.0,0.0
Long Beach St.,13,0,0.0,0.0
Long Beach St.,14,0,0.0,0.0
Long Beach St.,15,0,0.0,0.0
Long Beach St.,16,9,0.0045,1.0
UMBC,1,0,0.0,0.0
UMBC,2,0,0.0,0.0
UMBC,3,0,0.0,0.0
UMBC,4,0,0.0,0.0
UMBC,5,0,0.0,0.0
UMBC,6,0,0.0,0.0
UMBC,7,0,0.0,0.0
UMBC,8,0,0.0,0.0
UMBC,9,0,0.0,0.0
UMBC,10,0,0.0,0.0
UMBC,11,0,0.0,0.0
UMBC,12,0,0.0,0.0
UMBC,13,0,0.0,0.0
UMBC,14,0,0.0,0.0
UMBC,15,129,0.0645,0.2792207792207792
UMBC,16,333,0.1665,0.7207792207792207
Eastern Kentucky,1,0,0.0,0.0
Eastern Kentucky,2,0,0.0,0.0
Eastern Kentucky,3,0,0.0,0.0
Eastern Kentucky,4,0,0.0,0.0
Eastern Kentucky,5,0,0.0,0.0
Eastern Kentucky,6,0,0.0,0.0
Eastern Kentucky,7,0,0.0,0.0
Eastern Kentucky,8,0,0.0,0.0
Eastern Kentucky,9,0,0.0,0.0
Eastern Kentucky,10,0,0.0,0.0
Eastern Kentucky,11,0,0.0,0.0
Eastern Kentucky,12,0,0.0,0.0
Eastern Kentucky,13,0,0.0,0.0
Eastern Kentucky,14,0,0.0,0.0
Eastern Kentucky,15,0,0.0,0.0
Eastern Kentucky,16,43,0.0215,1.0
Campbell,1,0,0.0,0.0
Campbell,2,0,0.0,0.0
Campbell,3,0,0.0,0.0
Campbell,4,0,0.0,0.0
Campbell,5,0,0.0,0.0
Campbell,6,0,0.0,0.0
Campbell,7,0,0.0,0.0
Campbell,8,0,0.0,0.0
Campbell,9,0,0.0,0.0
Campbell,10,0,0.0,0.0
Campbell,11,0,0.0,0.0
Campbell,12,0,0.0,0.0
Campbell,13,0,0.0,0.0
Campbell,14,0,0.0,0.0
Campbell,15,1,0.0005,0.3333333333333333
Campbell,16,2,0.001,0.6666666666666666
SIUE,1,0,0.0,0.0
SIUE,2,0,0.0,0.0
SIUE,3,0,0.0,0.0
SIUE,4,0,0.0,0.0
SIUE,5,0,0.0,0.0
SIUE,6,0,0.0,0.0
SIUE,7,0,0.0,0.0
SIUE,8,0,0.0,0.0
SIUE,9,0,0.0,0.0
SIUE,10,0,0.0,0.0
SIUE,11,0,0.0,0.0
SIUE,12,0,0.0,0.0
SIUE,13,0,0.0,0.0
SIUE,14,0,0.0,0.0
SIUE,15,0,0.0,0.0
SIUE,16,124,0.062,1.0
Southeast Missouri,1,0,0.0,0.0
Southeast Missouri,2,0,0.0,0.0
Southeast Missouri,3,0,0.0,0.0
Southeast Missouri,4,0,0.0,0.0
Southeast Missouri,5,0,0.0,0.0
Southeast Missouri,6,0,0.0,0.0
Southeast Missouri,7,0,0.0,0.0
Southeast Missouri,8,0,0.0,0.0
Southeast Missouri,9,0,0.0,0.0
Southeast Missouri,10,0,0.0,0.0
Southeast Missouri,11,0,0.0,0.0
Southeast Missouri,12,0,0.0,0.0
Southeast Missouri,13,0,0.0,0.0
Southeast Missouri,14,0,0.0,0.0
Southeast Missouri,15,0,0.0,0.0
Southeast Missouri,16,79,0.0395,1.0
Rice,1,0,0.0,0.0
Rice,2,0,0.0,0.0
Rice,3,0,0.0,0.0
Rice,4,0,0.0,0.0
Rice,5,0,0.0,0.0
Rice,6,0,0.0,0.0
Rice,7,0,0.0,0.0
Rice,8,0,0.0,0.0
Rice,9,0,0.0,0.0
Rice,10,0,0.0,0.0
Rice,11,0,0.0,0.0
Rice,12,0,0.0,0.0
Rice,13,0,0.0,0.0
Rice,14,0,0.0,0.0
Rice,15,0,0.0,0.0
Rice,16,2,0.001,1.0
Georgia Southern,1,0,0.0,0.0
Georgia Southern,2,0,0.0,0.0
Georgia Southern,3,0,0.0,0.0
Georgia Southern,4,0,0.0,0.0
Georgia Southern,5,0,0.0,0.0
Georgia Southern,6,0,0.0,0.0
Georgia Southern,7,0,0.0,0.0
Georgia Southern,8,0,0.0,0.0
Georgia Southern,9,0,0.0,0.0
Georgia Southern,10,0,0.0,0.0
Georgia Southern,11,0,0.0,0.0
Georgia Southern,12,0,0.0,0.0
Georgia Southern,13,0,0.0,0.0
Georgia Southern,14,0,0.0,0.0
Georgia Southern,15,0,0.0,0.0
Georgia Southern,16,10,0.005,1.0
Chattanooga,1,0,0.0,0.0
Chattanooga,2,0,0.0,0.0
Chattanooga,3,0,0.0,0.0
Chattanooga,4,0,0.0,0.0
Chattanooga,5,0,0.0,0.0
Chattanooga,6,0,0.0,0.0
Chattanooga,7,0,0.0,0.0
Chattanooga,8,0,0.0,0.0
Chattanooga,9,0,0.0,0.0
Chattanooga,10,0,0.0,0.0
Chattanooga,11,0,0.0,0.0
Chattanooga,12,0,0.0,0.0
Chattanooga,13,0,0.0,0.0
Chattanooga,14,0,0.0,0.0
Chattanooga,15,0,0.0,0.0
Chattanooga,16,9,0.0045,1.0
Le Moyne,1,0,0.0,0.0
Le Moyne,2,0,0.0,0.0
Le Moyne,3,0,0.0,0.0
Le Moyne,4,0,0.0,0.0
Le Moyne,5,0,0.0,0.0
Le Moyne,6,0,0.0,0.0
Le Moyne,7,0,0.0,0.0
Le Moyne,8,0,0.0,0.0
Le Moyne,9,0,0.0,0.0
Le Moyne,10,0,0.0,0.0
Le Moyne,11,0,0.0,0.0
Le Moyne,12,0,0.0,0.0
Le Moyne,13,0,0.0,0.0
Le Moyne,14,0,0.0,0.0
Le Moyne,15,1,0.0005,0.002506265664160401
Le Moyne,16,398,0.199,0.9974937343358395
Western Michigan,1,0,0.0,0.0
Western Michigan,2,0,0.0,0.0
Western Michigan,3,0,0.0,0.0
Western Michigan,4,0,0.0,0.0
Western Michigan,5,0,0.0,0.0
Western Michigan,6,0,0.0,0.0
Western Michigan,7,0,0.0,0.0
Western Michigan,8,0,0.0,0.0
Western Michigan,9,0,0.0,0.0
Western Michigan,10,0,0.0,0.0
Western Michigan,11,0,0.0,0.0
Western Michigan,12,0,0.0,0.0
Western Michigan,13,0,0.0,0.0
Western Michigan,14,0,0.0,0.0
Western Michigan,15,0,0.0,0.0
Western Michigan,16,0,0.0,0.0
Incarnate Word,1,0,0.0,0.0
Incarnate Word,2,0,0.0,0.0
Incarnate Word,3,0,0.0,0.0
Incarnate Word,4,0,0.0,0.0
Incarnate Word,5,0,0.0,0.0
Incarnate Word,6,0,0.0,0.0
Incarnate Word,7,0,0.0,0.0
Incarnate Word,8,0,0.0,0.0
Incarnate Word,9,0,0.0,0.0
Incarnate Word,10,0,0.0,0.0
Incarnate Word,11,0,0.0,0.0
Incarnate Word,12,0,0.0,0.0
Incarnate Word,13,0,0.0,0.0
Incarnate Word,14,0,0.0,0.0
Incarnate Word,15,0,0.0,0.0
Incarnate Word,16,5,0.0025,1.0
Abilene Christian,1,0,0.0,0.0
Abilene Christian,2,0,0.0,0.0
Abilene Christian,3,0,0.0,0.0
Abilene Christian,4,0,0.0,0.0
Abilene Christian,5,0,0.0,0.0
Abilene Christian,6,0,0.0,0.0
Abilene Christian,7,0,0.0,0.0
Abilene Christian,8,0,0.0,0.0
Abilene Christian,9,0,0.0,0.0
Abilene Christian,10,0,0.0,0.0
Abilene Christian,11,0,0.0,0.0
Abilene Christian,12,0,0.0,0.0
Abilene Christian,13,0,0.0,0.0
Abilene Christian,14,0,0.0,0.0
Abilene Christian,15,1,0.0005,0.06666666666666667
Abilene Christian,16,14,0.007,0.9333333333333333
San Jose St.,1,0,0.0,0.0
San Jose St.,2,0,0.0,0.0
San Jose St.,3,0,0.0,0.0
San Jose St.,4,0,0.0,0.0
San Jose St.,5,0,0.0,0.0
San Jose St.,6,0,0.0,0.0
San Jose St.,7,0,0.0,0.0
San Jose St.,8,0,0.0,0.0
San Jose St.,9,0,0.0,0.0
San Jose St.,10,0,0.0,0.0
San Jose St.,11,0,0.0,0.0
San Jose St.,12,0,0.0,0.0
San Jose St.,13,0,0.0,0.0
San Jose St.,14,0,0.0,0.0
San Jose St.,15,0,0.0,0.0
San Jose St.,16,0,0.0,0.0
Nebraska Omaha,1,0,0.0,0.0
Nebraska Omaha,2,0,0.0,0.0
Nebraska Omaha,3,0,0.0,0.0
Nebraska Omaha,4,0,0.0,0.0
Nebraska Omaha,5,0,0.0,0.0
Nebraska Omaha,6,0,0.0,0.0
Nebraska Omaha,7,0,0.0,0.0
Nebraska Omaha,8,0,0.0,0.0
Nebraska Omaha,9,0,0.0,0.0
Nebraska Omaha,10,0,0.0,0.0
Nebraska Omaha,11,0,0.0,0.0
Nebraska Omaha,12,0,0.0,0.0
Nebraska Omaha,13,0,0.0,0.0
Nebraska Omaha,14,0,0.0,0.0
Nebraska Omaha,15,0,0.0,0.0
Nebraska Omaha,16,7,0.0035,1.0
Southern Mississippi,1,0,0.0,0.0
Southern Mississippi,2,0,0.0,0.0
Southern Mississippi,3,0,0.0,0.0
Southern Mississippi,4,0,0.0,0.0
Southern Mississippi,5,0,0.0,0.0
Southern Mississippi,6,0,0.0,0.0
Southern Mississippi,7,0,0.0,0.0
Southern Mississippi,8,0,0.0,0.0
Southern Mississippi,9,0,0.0,0.0
Southern Mississippi,10,0,0.0,0.0
Southern Mississippi,11,0,0.0,0.0
Southern Mississippi,12,0,0.0,0.0
Southern Mississippi,13,0,0.0,0.0
Southern Mississippi,14,0,0.0,0.0
Southern Mississippi,15,0,0.0,0.0
Southern Mississippi,16,2,0.001,1.0
East Carolina,1,0,0.0,0.0
East Carolina,2,0,0.0,0.0
East Carolina,3,0,0.0,0.0
East Carolina,4,0,0.0,0.0
East Carolina,5,0,0.0,0.0
East Carolina,6,0,0.0,0.0
East Carolina,7,0,0.0,0.0
East Carolina,8,0,0.0,0.0
East Carolina,9,0,0.0,0.0
East Carolina,10,0,0.0,0.0
East Carolina,11,0,0.0,0.0
East Carolina,12,0,0.0,0.0
East Carolina,13,0,0.0,0.0
East Carolina,14,0,0.0,0.0
East Carolina,15,0,0.0,0.0
East Carolina,16,1,0.0005,1.0
Louisiana Tech,1,0,0.0,0.0
Louisiana Tech,2,0,0.0,0.0
Louisiana Tech,3,0,0.0,0.0
Louisiana Tech,4,0,0.0,0.0
Louisiana Tech,5,0,0.0,0.0
Louisiana Tech,6,0,0.0,0.0
Louisiana Tech,7,0,0.0,0.0
Louisiana Tech,8,0,0.0,0.0
Louisiana Tech,9,0,0.0,0.0
Louisiana Tech,10,0,0.0,0.0
Louisiana Tech,11,0,0.0,0.0
Louisiana Tech,12,0,0.0,0.0
Louisiana Tech,13,0,0.0,0.0
Louisiana Tech,14,0,0.0,0.0
Louisiana Tech,15,0,0.0,0.0
Louisiana Tech,16,0,0.0,0.0
Howard,1,0,0.0,0.0
Howard,2,0,0.0,0.0
Howard,3,0,0.0,0.0
Howard,4,0,0.0,0.0
Howard,5,0,0.0,0.0
Howard,6,0,0.0,0.0
Howard,7,0,0.0,0.0
Howard,8,0,0.0,0.0
Howard,9,0,0.0,0.0
Howard,10,0,0.0,0.0
Howard,11,0,0.0,0.0
Howard,12,0,0.0,0.0
Howard,13,0,0.0,0.0
Howard,14,0,0.0,0.0
Howard,15,0,0.0,0.0
Howard,16,1341,0.6705,1.0
Radford,1,0,0.0,0.0
Radford,2,0,0.0,0.0
Radford,3,0,0.0,0.0
Radford,4,0,0.0,0.0
Radford,5,0,0.0,0.0
Radford,6,0,0.0,0.0
Radford,7,0,0.0,0.0
Radford,8,0,0.0,0.0
Radford,9,0,0.0,0.0
Radford,10,0,0.0,0.0
Radford,11,0,0.0,0.0
Radford,12,0,0.0,0.0
Radford,13,0,0.0,0.0
Radford,14,0,0.0,0.0
Radford,15,0,0.0,0.0
Radford,16,4,0.002,1.0
Brown,1,0,0.0,0.0
Brown,2,0,0.0,0.0
Brown,3,0,0.0,0.0
Brown,4,0,0.0,0.0
Brown,5,0,0.0,0.0
Brown,6,0,0.0,0.0
Brown,7,0,0.0,0.0
Brown,8,0,0.0,0.0
Brown,9,0,0.0,0.0
Brown,10,0,0.0,0.0
Brown,11,0,0.0,0.0
Brown,12,0,0.0,0.0
Brown,13,0,0.0,0.0
Brown,14,0,0.0,0.0
Brown,15,0,0.0,0.0
Brown,16,0,0.0,0.0
UTEP,1,0,0.0,0.0
UTEP,2,0,0.0,0.0
UTEP,3,0,0.0,0.0
UTEP,4,0,0.0,0.0
UTEP,5,0,0.0,0.0
UTEP,6,0,0.0,0.0
UTEP,7,0,0.0,0.0
UTEP,8,0,0.0,0.0
UTEP,9,0,0.0,0.0
UTEP,10,0,0.0,0.0
UTEP,11,0,0.0,0.0
UTEP,12,0,0.0,0.0
UTEP,13,0,0.0,0.0
UTEP,14,0,0.0,0.0
UTEP,15,0,0.0,0.0
UTEP,16,0,0.0,0.0
Presbyterian,1,0,0.0,0.0
Presbyterian,2,0,0.0,0.0
Presbyterian,3,0,0.0,0.0
Presbyterian,4,0,0.0,0.0
Presbyterian,5,0,0.0,0.0
Presbyterian,6,0,0.0,0.0
Presbyterian,7,0,0.0,0.0
Presbyterian,8,0,0.0,0.0
Presbyterian,9,0,0.0,0.0
Presbyterian,10,0,0.0,0.0
Presbyterian,11,0,0.0,0.0
Presbyterian,12,0,0.0,0.0
Presbyterian,13,0,0.0,0.0
Presbyterian,14,0,0.0,0.0
Presbyterian,15,0,0.0,0.0
Presbyterian,16,5,0.0025,1.0
Denver,1,0,0.0,0.0
Denver,2,0,0.0,0.0
Denver,3,0,0.0,0.0
Denver,4,0,0.0,0.0
Denver,5,0,0.0,0.0
Denver,6,0,0.0,0.0
Denver,7,0,0.0,0.0
Denver,8,0,0.0,0.0
Denver,9,0,0.0,0.0
Denver,10,0,0.0,0.0
Denver,11,0,0.0,0.0
Denver,12,0,0.0,0.0
Denver,13,0,0.0,0.0
Denver,14,0,0.0,0.0
Denver,15,0,0.0,0.0
Denver,16,17,0.0085,1.0
Samford,1,0,0.0,0.0
Samford,2,0,0.0,0.0
Samford,3,0,0.0,0.0
Samford,4,0,0.0,0.0
Samford,5,0,0.0,0.0
Samford,6,0,0.0,0.0
Samford,7,0,0.0,0.0
Samford,8,0,0.0,0.0
Samford,9,0,0.0,0.0
Samford,10,0,0.0,0.0
Samford,11,0,0.0,0.0
Samford,12,0,0.0,0.0
Samford,13,0,0.0,0.0
Samford,14,0,0.0,0.0
Samford,15,0,0.0,0.0
Samford,16,10,0.005,1.0
Mercyhurst,1,0,0.0,0.0
Mercyhurst,2,0,0.0,0.0
Mercyhurst,3,0,0.0,0.0
Mercyhurst,4,0,0.0,0.0
Mercyhurst,5,0,0.0,0.0
Mercyhurst,6,0,0.0,0.0
Mercyhurst,7,0,0.0,0.0
Mercyhurst,8,0,0.0,0.0
Mercyhurst,9,0,0.0,0.0
Mercyhurst,10,0,0.0,0.0
Mercyhurst,11,0,0.0,0.0
Mercyhurst,12,0,0.0,0.0
Mercyhurst,13,0,0.0,0.0
Mercyhurst,14,0,0.0,0.0
Mercyhurst,15,0,0.0,0.0
Mercyhurst,16,272,0.136,1.0
Southeastern Louisiana,1,0,0.0,0.0
Southeastern Louisiana,2,0,0.0,0.0
Southeastern Louisiana,3,0,0.0,0.0
Southeastern Louisiana,4,0,0.0,0.0
Southeastern Louisiana,5,0,0.0,0.0
Southeastern Louisiana,6,0,0.0,0.0
Southeastern Louisiana,7,0,0.0,0.0
Southeastern Louisiana,8,0,0.0,0.0
Southeastern Louisiana,9,0,0.0,0.0
Southeastern Louisiana,10,0,0.0,0.0
Southeastern Louisiana,11,0,0.0,0.0
Southeastern Louisiana,12,0,0.0,0.0
Southeastern Louisiana,13,0,0.0,0.0
Southeastern Louisiana,14,0,0.0,0.0
Southeastern Louisiana,15,0,0.0,0.0
Southeastern Louisiana,16,0,0.0,0.0
Evansville,1,0,0.0,0.0
Evansville,2,0,0.0,0.0
Evansville,3,0,0.0,0.0
Evansville,4,0,0.0,0.0
Evansville,5,0,0.0,0.0
Evansville,6,0,0.0,0.0
Evansville,7,0,0.0,0.0
Evansville,8,0,0.0,0.0
Evansville,9,0,0.0,0.0
Evansville,10,0,0.0,0.0
Evansville,11,0,0.0,0.0
Evansville,12,0,0.0,0.0
Evansville,13,0,0.0,0.0
Evansville,14,0,0.0,0.0
Evansville,15,0,0.0,0.0
Evansville,16,0,0.0,0.0
Pepperdine,1,0,0.0,0.0
Pepperdine,2,0,0.0,0.0
Pepperdine,3,0,0.0,0.0
Pepperdine,4,0,0.0,0.0
Pepperdine,5,0,0.0,0.0
Pepperdine,6,0,0.0,0.0
Pepperdine,7,0,0.0,0.0
Pepperdine,8,0,0.0,0.0
Pepperdine,9,0,0.0,0.0
Pepperdine,10,0,0.0,0.0
Pepperdine,11,0,0.0,0.0
Pepperdine,12,0,0.0,0.0
Pepperdine,13,0,0.0,0.0
Pepperdine,14,0,0.0,0.0
Pepperdine,15,0,0.0,0.0
Pepperdine,16,0,0.0,0.0
Northeastern,1,0,0.0,0.0
Northeastern,2,0,0.0,0.0
Northeastern,3,0,0.0,0.0
Northeastern,4,0,0.0,0.0
Northeastern,5,0,0.0,0.0
Northeastern,6,0,0.0,0.0
Northeastern,7,0,0.0,0.0
Northeastern,8,0,0.0,0.0
Northeastern,9,0,0.0,0.0
Northeastern,10,0,0.0,0.0
Northeastern,11,0,0.0,0.0
Northeastern,12,0,0.0,0.0
Northeastern,13,0,0.0,0.0
Northeastern,14,0,0.0,0.0
Northeastern,15,0,0.0,0.0
Northeastern,16,0,0.0,0.0
North Dakota,1,0,0.0,0.0
North Dakota,2,0,0.0,0.0
North Dakota,3,0,0.0,0.0
North Dakota,4,0,0.0,0.0
North Dakota,5,0,0.0,0.0
North Dakota,6,0,0.0,0.0
North Dakota,7,0,0.0,0.0
North Dakota,8,0,0.0,0.0
North Dakota,9,0,0.0,0.0
North Dakota,10,0,0.0,0.0
North Dakota,11,0,0.0,0.0
North Dakota,12,0,0.0,0.0
North Dakota,13,0,0.0,0.0
North Dakota,14,0,0.0,0.0
North Dakota,15,0,0.0,0.0
North Dakota,16,6,0.003,1.0
North Carolina A&T,1,0,0.0,0.0
North Carolina A&T,2,0,0.0,0.0
North Carolina A&T,3,0,0.0,0.0
North Carolina A&T,4,0,0.0,0.0
North Carolina A&T,5,0,0.0,0.0
North Carolina A&T,6,0,0.0,0.0
North Carolina A&T,7,0,0.0,0.0
North Carolina A&T,8,0,0.0,0.0
North Carolina A&T,9,0,0.0,0.0
North Carolina A&T,10,0,0.0,0.0
North Carolina A&T,11,0,0.0,0.0
North Carolina A&T,12,0,0.0,0.0
North Carolina A&T,13,0,0.0,0.0
North Carolina A&T,14,0,0.0,0.0
North Carolina A&T,15,0,0.0,0.0
North Carolina A&T,16,1,0.0005,1.0
Southern,1,0,0.0,0.0
Southern,2,0,0.0,0.0
Southern,3,0,0.0,0.0
Southern,4,0,0.0,0.0
Southern,5,0,0.0,0.0
Southern,6,0,0.0,0.0
Southern,7,0,0.0,0.0
Southern,8,0,0.0,0.0
Southern,9,0,0.0,0.0
Southern,10,0,0.0,0.0
Southern,11,0,0.0,0.0
Southern,12,0,0.0,0.0
Southern,13,0,0.0,0.0
Southern,14,0,0.0,0.0
Southern,15,0,0.0,0.0
Southern,16,356,0.178,1.0
Northwestern St.,1,0,0.0,0.0
Northwestern St.,2,0,0.0,0.0
Northwestern St.,3,0,0.0,0.0
Northwestern St.,4,0,0.0,0.0
Northwestern St.,5,0,0.0,0.0
Northwestern St.,6,0,0.0,0.0
Northwestern St.,7,0,0.0,0.0
Northwestern St.,8,0,0.0,0.0
Northwestern St.,9,0,0.0,0.0
Northwestern St.,10,0,0.0,0.0
Northwestern St.,11,0,0.0,0.0
Northwestern St.,12,0,0.0,0.0
Northwestern St.,13,0,0.0,0.0
Northwestern St.,14,0,0.0,0.0
Northwestern St.,15,0,0.0,0.0
Northwestern St.,16,0,0.0,0.0
Detroit Mercy,1,0,0.0,0.0
Detroit Mercy,2,0,0.0,0.0
Detroit Mercy,3,0,0.0,0.0
Detroit Mercy,4,0,0.0,0.0
Detroit Mercy,5,0,0.0,0.0
Detroit Mercy,6,0,0.0,0.0
Detroit Mercy,7,0,0.0,0.0
Detroit Mercy,8,0,0.0,0.0
Detroit Mercy,9,0,0.0,0.0
Detroit Mercy,10,0,0.0,0.0
Detroit Mercy,11,0,0.0,0.0
Detroit Mercy,12,0,0.0,0.0
Detroit Mercy,13,0,0.0,0.0
Detroit Mercy,14,0,0.0,0.0
Detroit Mercy,15,0,0.0,0.0
Detroit Mercy,16,5,0.0025,1.0
Fairfield,1,0,0.0,0.0
Fairfield,2,0,0.0,0.0
Fairfield,3,0,0.0,0.0
Fairfield,4,0,0.0,0.0
Fairfield,5,0,0.0,0.0
Fairfield,6,0,0.0,0.0
Fairfield,7,0,0.0,0.0
Fairfield,8,0,0.0,0.0
Fairfield,9,0,0.0,0.0
Fairfield,10,0,0.0,0.0
Fairfield,11,0,0.0,0.0
Fairfield,12,0,0.0,0.0
Fairfield,13,0,0.0,0.0
Fairfield,14,0,0.0,0.0
Fairfield,15,0,0.0,0.0
Fairfield,16,24,0.012,1.0
Sacramento St.,1,0,0.0,0.0
Sacramento St.,2,0,0.0,0.0
Sacramento St.,3,0,0.0,0.0
Sacramento St.,4,0,0.0,0.0
Sacramento St.,5,0,0.0,0.0
Sacramento St.,6,0,0.0,0.0
Sacramento St.,7,0,0.0,0.0
Sacramento St.,8,0,0.0,0.0
Sacramento St.,9,0,0.0,0.0
Sacramento St.,10,0,0.0,0.0
Sacramento St.,11,0,0.0,0.0
Sacramento St.,12,0,0.0,0.0
Sacramento St.,13,0,0.0,0.0
Sacramento St.,14,0,0.0,0.0
Sacramento St.,15,0,0.0,0.0
Sacramento St.,16,7,0.0035,1.0
Cal Poly,1,0,0.0,0.0
Cal Poly,2,0,0.0,0.0
Cal Poly,3,0,0.0,0.0
Cal Poly,4,0,0.0,0.0
